,userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount,Outlier
38174,8175,174,24,2,2,78770,0,75,0,DownVotes
38176,8175,174,24,2,2,80179,1,58,0,DownVotes
38177,8175,174,24,2,2,109414,0,15,0,DownVotes
38178,8175,174,24,2,2,112476,4,61,6,DownVotes
38258,8205,210,79,8,3,20254,2,308,4,DownVotes
38273,8205,210,79,8,3,43766,2,238,3,DownVotes
38578,8373,2182,378,79,8,51070,2,450,5,DownVotes
38629,8402,5564,1250,270,44,20747,3,204,2,DownVotes
38635,8402,5564,1250,270,44,20806,10,2621,0,DownVotes
38636,8402,5564,1250,270,44,20904,3,587,4,DownVotes
38639,8402,5564,1250,270,44,21506,2,284,1,DownVotes
38641,8402,5564,1250,270,44,21833,3,384,2,DownVotes
38642,8402,5564,1250,270,44,22258,7,7677,0,DownVotes
38643,8402,5564,1250,270,44,22271,3,218,1,DownVotes
38645,8402,5564,1250,270,44,23935,5,674,3,DownVotes
38647,8402,5564,1250,270,44,23983,3,4615,8,DownVotes
38648,8402,5564,1250,270,44,24115,4,615,0,DownVotes
38649,8402,5564,1250,270,44,24353,5,241,0,DownVotes
38650,8402,5564,1250,270,44,24367,0,91,2,DownVotes
38652,8402,5564,1250,270,44,24537,2,387,1,DownVotes
38654,8402,5564,1250,270,44,25764,6,804,0,DownVotes
38657,8402,5564,1250,270,44,25972,1,84,4,DownVotes
38660,8402,5564,1250,270,44,26081,4,280,3,DownVotes
38661,8402,5564,1250,270,44,26401,1,211,7,DownVotes
38663,8402,5564,1250,270,44,26556,5,544,8,DownVotes
38664,8402,5564,1250,270,44,26743,2,290,0,DownVotes
38667,8402,5564,1250,270,44,26950,1,223,5,DownVotes
38670,8402,5564,1250,270,44,27617,4,395,9,DownVotes
38671,8402,5564,1250,270,44,27698,0,135,9,DownVotes
38672,8402,5564,1250,270,44,27762,1,145,0,DownVotes
38673,8402,5564,1250,270,44,28934,3,270,1,DownVotes
38675,8402,5564,1250,270,44,29544,0,119,2,DownVotes
38676,8402,5564,1250,270,44,29682,16,1002,16,DownVotes
38678,8402,5564,1250,270,44,29906,2,583,0,DownVotes
38679,8402,5564,1250,270,44,30013,4,219,6,DownVotes
38680,8402,5564,1250,270,44,30059,7,663,3,DownVotes
38682,8402,5564,1250,270,44,30797,7,502,0,DownVotes
38683,8402,5564,1250,270,44,30868,2,407,5,DownVotes
38684,8402,5564,1250,270,44,30870,2,1420,0,DownVotes
38685,8402,5564,1250,270,44,30877,5,608,3,DownVotes
38686,8402,5564,1250,270,44,30886,3,203,6,DownVotes
38688,8402,5564,1250,270,44,31208,3,65,17,DownVotes
38693,8402,5564,1250,270,44,32018,12,315,4,DownVotes
38696,8402,5564,1250,270,44,33066,6,324,13,DownVotes
38708,8402,5564,1250,270,44,35274,4,88,2,DownVotes
38711,8402,5564,1250,270,44,35738,3,135,0,DownVotes
38716,8402,5564,1250,270,44,36127,5,439,9,DownVotes
38717,8402,5564,1250,270,44,36128,4,96,0,DownVotes
38719,8402,5564,1250,270,44,37476,3,226,1,DownVotes
38720,8402,5564,1250,270,44,37707,4,98,5,DownVotes
38722,8402,5564,1250,270,44,38111,4,308,4,DownVotes
38727,8402,5564,1250,270,44,40934,0,164,0,DownVotes
38728,8402,5564,1250,270,44,41013,3,281,0,DownVotes
38729,8402,5564,1250,270,44,41056,3,144,4,DownVotes
38730,8402,5564,1250,270,44,41177,2,474,4,DownVotes
38733,8402,5564,1250,270,44,41510,2,193,8,DownVotes
38735,8402,5564,1250,270,44,43210,2,295,13,DownVotes
38736,8402,5564,1250,270,44,43832,1,128,0,DownVotes
38738,8402,5564,1250,270,44,44219,3,240,4,DownVotes
38740,8402,5564,1250,270,44,44743,7,321,4,DownVotes
38742,8402,5564,1250,270,44,46295,3,128,0,DownVotes
38744,8402,5564,1250,270,44,46644,1,170,14,DownVotes
38745,8402,5564,1250,270,44,46755,2,350,0,DownVotes
38753,8402,5564,1250,270,44,47628,2,47,0,DownVotes
38755,8402,5564,1250,270,44,48040,1,304,0,DownVotes
38757,8402,5564,1250,270,44,50086,3,533,0,DownVotes
38759,8402,5564,1250,270,44,51644,3,229,3,DownVotes
38760,8402,5564,1250,270,44,52604,1,79,8,DownVotes
38761,8402,5564,1250,270,44,52680,3,336,0,DownVotes
38764,8402,5564,1250,270,44,53045,3,112,2,DownVotes
38766,8402,5564,1250,270,44,53268,1,14,0,DownVotes
38768,8402,5564,1250,270,44,55165,2,99,3,DownVotes
38776,8402,5564,1250,270,44,59326,2,146,2,DownVotes
38778,8402,5564,1250,270,44,59559,9,209,7,DownVotes
38785,8402,5564,1250,270,44,62117,1,64,6,DownVotes
38792,8402,5564,1250,270,44,68115,3,199,0,DownVotes
38793,8402,5564,1250,270,44,69597,2,71,11,DownVotes
38815,8402,5564,1250,270,44,82078,10,357,10,DownVotes
38823,8402,5564,1250,270,44,109211,0,10,0,DownVotes
38825,8402,5564,1250,270,44,109433,0,21,0,DownVotes
38826,8402,5564,1250,270,44,110552,0,18,0,DownVotes
38833,8402,5564,1250,270,44,112050,0,16,0,DownVotes
38923,8433,213,21,14,1,60767,16,1512,3,DownVotes
38957,8451,3111,270,121,5,64208,8,788,7,DownVotes
39001,8451,3111,270,121,5,73785,5,259,4,DownVotes
39151,8507,5115,719,733,25,25836,5,407,0,DownVotes
39171,8507,5115,719,733,25,31088,18,476,10,DownVotes
39173,8507,5115,719,733,25,31679,24,952,5,DownVotes
39207,8507,5115,719,733,25,93700,8,188,5,DownVotes
39236,8525,146,2,1,1,21078,4,128,2,DownVotes
39238,8525,146,2,1,1,68100,1,76,2,DownVotes
39352,8580,1130,131,475,3,46929,1,26,5,DownVotes
39360,8580,1130,131,475,3,62841,1,52,6,DownVotes
39403,8605,2526,462,497,15,21300,1,471,0,DownVotes
39411,8605,2526,462,497,15,21437,1,136,0,DownVotes
39420,8605,2526,462,497,15,21600,1,464,0,DownVotes
39470,8605,2526,462,497,15,22653,15,3043,7,DownVotes
39497,8605,2526,462,497,15,35537,3,950,0,DownVotes
39652,8694,356,38,17,1,21547,5,266,0,DownVotes
39653,8694,356,38,17,1,22266,-1,461,8,DownVotes
39654,8694,356,38,17,1,27580,2,302,5,DownVotes
39655,8694,356,38,17,1,41714,1,198,4,DownVotes
39656,8694,356,38,17,1,44261,10,1186,6,DownVotes
39657,8694,356,38,17,1,45096,0,225,0,DownVotes
39658,8694,356,38,17,1,45292,5,80,0,DownVotes
39659,8694,356,38,17,1,46442,2,201,1,DownVotes
39660,8694,356,38,17,1,49738,0,125,4,DownVotes
39661,8694,356,38,17,1,58585,2,778,0,DownVotes
39662,8694,356,38,17,1,59822,1,69,0,DownVotes
39663,8694,356,38,17,1,68284,1,44,0,DownVotes
39664,8694,356,38,17,1,72213,1,43,1,DownVotes
39665,8694,356,38,17,1,79047,1,382,0,DownVotes
39666,8694,356,38,17,1,85622,2,128,2,DownVotes
39667,8694,356,38,17,1,92239,0,71,2,DownVotes
39668,8694,356,38,17,1,105114,2,143,2,DownVotes
39669,8694,356,38,17,1,105149,0,78,5,DownVotes
39670,8694,356,38,17,1,106104,0,12,0,DownVotes
39671,8694,356,38,17,1,107888,1,30,0,DownVotes
39672,8694,356,38,17,1,111002,0,14,0,DownVotes
39673,8694,356,38,17,1,111923,0,21,0,DownVotes
39675,8694,356,38,17,1,114978,0,21,4,DownVotes
39699,8724,893,64,50,4,22017,7,663,0,DownVotes
39701,8724,893,64,50,4,22118,4,313,4,DownVotes
39703,8724,893,64,50,4,23042,10,4617,1,DownVotes
39704,8724,893,64,50,4,23079,3,1368,0,DownVotes
39714,8724,893,64,50,4,58321,2,182,2,DownVotes
39715,8724,893,64,50,4,62969,1,86,0,DownVotes
39716,8724,893,64,50,4,65800,1,59,0,DownVotes
39717,8724,893,64,50,4,66030,3,150,0,DownVotes
39718,8724,893,64,50,4,78155,0,875,2,DownVotes
39719,8724,893,64,50,4,80813,0,426,2,DownVotes
39720,8724,893,64,50,4,81864,3,1234,2,DownVotes
39721,8724,893,64,50,4,82277,1,100,0,DownVotes
39722,8724,893,64,50,4,93563,1,98,0,DownVotes
39724,8724,893,64,50,4,94791,1,50,2,DownVotes
40030,8926,487,17,9,1,23520,3,754,0,DownVotes
40036,8926,487,17,9,1,38961,1,77,0,DownVotes
40040,8927,1354,430,100,5,23068,11,369,5,DownVotes
40041,8927,1354,430,100,5,23091,4,69,2,DownVotes
40042,8927,1354,430,100,5,23668,1,572,5,DownVotes
40049,8927,1354,430,100,5,25940,6,623,10,DownVotes
40050,8927,1354,430,100,5,26001,3,399,0,DownVotes
40053,8927,1354,430,100,5,26371,1,266,3,DownVotes
40056,8927,1354,430,100,5,26435,3,215,0,DownVotes
40067,8927,1354,430,100,5,28067,27,1134,6,DownVotes
40072,8927,1354,430,100,5,41621,4,80,1,DownVotes
40073,8927,1354,430,100,5,45933,0,260,0,DownVotes
40074,8927,1354,430,100,5,65264,3,387,0,DownVotes
40082,8927,1354,430,100,5,83336,1,51,3,DownVotes
40084,8927,1354,430,100,5,103496,0,22,0,DownVotes
40113,8960,567,90,147,11,24799,5,730,3,DownVotes
40125,8960,567,90,147,11,70909,0,30,5,DownVotes
40127,8960,567,90,147,11,73490,4,117,1,DownVotes
40130,8960,567,90,147,11,99111,0,19,0,DownVotes
40186,9007,1318,309,456,31,22451,0,180,1,DownVotes
40188,9007,1318,309,456,31,23781,2,2044,3,DownVotes
40189,9007,1318,309,456,31,23785,14,882,3,DownVotes
40190,9007,1318,309,456,31,23841,2,221,4,DownVotes
40191,9007,1318,309,456,31,24079,1,635,0,DownVotes
40192,9007,1318,309,456,31,24604,4,152,5,DownVotes
40193,9007,1318,309,456,31,24605,2,457,3,DownVotes
40195,9007,1318,309,456,31,24978,2,502,0,DownVotes
40205,9007,1318,309,456,31,25506,18,1517,3,DownVotes
40206,9007,1318,309,456,31,25528,2,174,0,DownVotes
40207,9007,1318,309,456,31,25899,7,225,6,DownVotes
40210,9007,1318,309,456,31,26323,2,473,5,DownVotes
40215,9007,1318,309,456,31,27146,27,1413,0,DownVotes
40216,9007,1318,309,456,31,27213,4,496,6,DownVotes
40219,9007,1318,309,456,31,27508,1,177,2,DownVotes
40220,9007,1318,309,456,31,27512,10,369,9,DownVotes
40223,9007,1318,309,456,31,32370,6,331,11,DownVotes
40224,9007,1318,309,456,31,32984,7,195,1,DownVotes
40225,9007,1318,309,456,31,33814,2,184,3,DownVotes
40226,9007,1318,309,456,31,33823,7,745,4,DownVotes
40227,9007,1318,309,456,31,35220,10,573,1,DownVotes
40228,9007,1318,309,456,31,38452,1,62,5,DownVotes
40231,9007,1318,309,456,31,41726,23,1503,6,DownVotes
40234,9007,1318,309,456,31,43719,4,180,1,DownVotes
40240,9007,1318,309,456,31,55031,0,84,7,DownVotes
40242,9007,1318,309,456,31,59057,2,74,3,DownVotes
40246,9007,1318,309,456,31,60731,4,152,6,DownVotes
40247,9007,1318,309,456,31,60743,14,717,2,DownVotes
40248,9007,1318,309,456,31,67936,20,470,7,DownVotes
40249,9007,1318,309,456,31,69633,12,306,1,DownVotes
40250,9007,1318,309,456,31,71670,11,194,2,DownVotes
40251,9007,1318,309,456,31,77918,1,45,0,DownVotes
40252,9007,1318,309,456,31,78259,1,43,0,DownVotes
40253,9007,1318,309,456,31,79149,4,76,0,DownVotes
40255,9007,1318,309,456,31,86852,2,49,0,DownVotes
40256,9007,1318,309,456,31,89678,15,245,2,DownVotes
40257,9007,1318,309,456,31,93960,2,61,1,DownVotes
40258,9007,1318,309,456,31,97453,1,20,3,DownVotes
40259,9007,1318,309,456,31,113657,6,60,6,DownVotes
40432,9146,225,97,20,2,24012,2,751,0,DownVotes
40433,9146,225,97,20,2,24821,4,3292,0,DownVotes
40434,9146,225,97,20,2,24860,1,243,1,DownVotes
40435,9146,225,97,20,2,25165,1,267,2,DownVotes
40436,9146,225,97,20,2,25930,3,248,3,DownVotes
40437,9146,225,97,20,2,28425,2,1433,0,DownVotes
40439,9146,225,97,20,2,40421,2,399,4,DownVotes
40441,9146,225,97,20,2,41272,1,431,6,DownVotes
40442,9146,225,97,20,2,41361,7,725,3,DownVotes
40443,9146,225,97,20,2,41367,2,2232,0,DownVotes
40444,9146,225,97,20,2,41375,0,197,11,DownVotes
40445,9146,225,97,20,2,41923,4,505,0,DownVotes
40446,9146,225,97,20,2,43179,4,104,0,DownVotes
40447,9146,225,97,20,2,50526,6,421,1,DownVotes
40448,9146,225,97,20,2,52780,7,191,0,DownVotes
40449,9146,225,97,20,2,60893,3,924,1,DownVotes
40450,9146,225,97,20,2,66426,4,103,0,DownVotes
40574,9174,1921,267,154,11,22742,2,933,8,DownVotes
40575,9174,1921,267,154,11,25071,3,258,4,DownVotes
40576,9174,1921,267,154,11,26056,4,157,2,DownVotes
40584,9174,1921,267,154,11,27206,3,641,0,DownVotes
40586,9174,1921,267,154,11,27539,3,140,4,DownVotes
40591,9174,1921,267,154,11,28714,2,164,4,DownVotes
40595,9174,1921,267,154,11,31321,4,429,1,DownVotes
40601,9174,1921,267,154,11,32246,10,1175,8,DownVotes
40603,9174,1921,267,154,11,32682,6,190,0,DownVotes
40604,9174,1921,267,154,11,32976,2,164,0,DownVotes
40606,9174,1921,267,154,11,34257,9,420,0,DownVotes
40618,9174,1921,267,154,11,50410,2,107,1,DownVotes
40620,9174,1921,267,154,11,53037,4,173,2,DownVotes
40622,9174,1921,267,154,11,57657,2,96,0,DownVotes
40623,9174,1921,267,154,11,57954,3,91,0,DownVotes
40624,9174,1921,267,154,11,67634,9,335,2,DownVotes
40800,9249,1253,175,629,139,34926,19,1452,2,DownVotes
40819,9253,1076,263,165,5,22951,4,404,1,DownVotes
40821,9253,1076,263,165,5,23320,6,474,2,DownVotes
40829,9253,1076,263,165,5,26587,0,436,5,DownVotes
40839,9253,1076,263,165,5,30881,1,172,1,DownVotes
40841,9253,1076,263,165,5,38123,2,521,0,DownVotes
40847,9253,1076,263,165,5,54544,3,431,0,DownVotes
40848,9253,1076,263,165,5,99405,0,25,0,DownVotes
40893,9311,140,12,7,1,26829,4,249,5,DownVotes
40894,9311,140,12,7,1,31339,1,62,0,DownVotes
40896,9311,140,12,7,1,69921,0,130,2,DownVotes
40957,9343,706,110,9,2,23218,0,147,5,DownVotes
40958,9343,706,110,9,2,23303,4,182,0,DownVotes
40962,9343,706,110,9,2,25726,1,269,2,DownVotes
40964,9343,706,110,9,2,32615,2,135,2,DownVotes
40965,9343,706,110,9,2,32684,2,44,0,DownVotes
40966,9343,706,110,9,2,32903,3,150,1,DownVotes
40967,9343,706,110,9,2,33269,5,316,9,DownVotes
40968,9343,706,110,9,2,34848,5,144,5,DownVotes
40970,9343,706,110,9,2,35237,2,189,2,DownVotes
40975,9343,706,110,9,2,37505,0,59,5,DownVotes
40977,9343,706,110,9,2,41918,3,143,3,DownVotes
40979,9343,706,110,9,2,44098,3,86,2,DownVotes
40980,9343,706,110,9,2,44689,3,152,3,DownVotes
40986,9343,706,110,9,2,76235,0,27,0,DownVotes
40987,9343,706,110,9,2,113433,0,22,4,DownVotes
40988,9343,706,110,9,2,114332,1,22,0,DownVotes
41103,9394,9800,946,1273,54,37368,11,249,2,DownVotes
41110,9394,9800,946,1273,54,38403,21,938,6,DownVotes
41111,9394,9800,946,1273,54,38420,40,2962,5,DownVotes
41163,9394,9800,946,1273,54,54774,10,202,0,DownVotes
41259,9394,9800,946,1273,54,103456,9,276,5,DownVotes
41314,9426,407,57,48,5,645,11,2750,1,DownVotes
41315,9426,407,57,48,5,652,16,16577,12,DownVotes
41316,9426,407,57,48,5,868,3,792,1,DownVotes
41318,9426,407,57,48,5,20676,7,360,0,DownVotes
41319,9426,407,57,48,5,31749,3,50,6,DownVotes
41321,9426,407,57,48,5,65754,3,358,0,DownVotes
41323,9426,407,57,48,5,66315,15,755,6,DownVotes
41329,9426,407,57,48,5,67530,3,101,7,DownVotes
41330,9426,407,57,48,5,70096,5,237,3,DownVotes
41349,9444,406,60,15,13,23873,0,149,9,DownVotes
41350,9444,406,60,15,13,25565,1,113,3,DownVotes
41445,9529,134,27,15,1,44144,5,1028,3,DownVotes
41446,9529,134,27,15,1,45131,1,141,3,DownVotes
41447,9529,134,27,15,1,45782,0,347,8,DownVotes
41489,9568,1713,112,212,2,24011,4,92,0,DownVotes
41694,9651,360,98,67,8,26561,1,326,0,DownVotes
41700,9651,360,98,67,8,26851,2,163,0,DownVotes
41703,9651,360,98,67,8,27651,10,3548,5,DownVotes
41704,9651,360,98,67,8,28044,0,183,0,DownVotes
41705,9651,360,98,67,8,36036,2,59,4,DownVotes
41708,9657,283,51,101,1,24227,2,2691,5,DownVotes
41711,9657,283,51,101,1,42957,4,427,5,DownVotes
41713,9657,283,51,101,1,55539,4,541,10,DownVotes
41812,9728,180,10,38,2,24398,4,1355,7,DownVotes
41813,9728,180,10,38,2,27341,3,187,4,DownVotes
41814,9728,180,10,38,2,30869,6,192,5,DownVotes
41815,9728,180,10,38,2,39299,1,143,1,DownVotes
41816,9728,180,10,38,2,43560,2,464,2,DownVotes
41817,9728,180,10,38,2,78576,0,109,0,DownVotes
41818,9728,180,10,38,2,114229,0,13,0,DownVotes
41833,9738,1725,217,246,1,24681,10,495,7,DownVotes
41864,9738,1725,217,246,1,83439,0,56,1,DownVotes
42144,9975,1766,108,111,1,25078,7,249,0,DownVotes
42148,9975,1766,108,111,1,25121,5,374,0,DownVotes
42154,9975,1766,108,111,1,25558,7,958,1,DownVotes
42163,9975,1766,108,111,1,28787,11,418,4,DownVotes
42218,10017,350,82,23,1,25007,6,1346,3,DownVotes
42219,10017,350,82,23,1,26413,5,771,7,DownVotes
42220,10017,350,82,23,1,29882,8,472,0,DownVotes
42221,10017,350,82,23,1,29912,1,206,4,DownVotes
42222,10017,350,82,23,1,30858,10,10032,0,DownVotes
42223,10017,350,82,23,1,30864,2,299,6,DownVotes
42224,10017,350,82,23,1,30948,4,789,4,DownVotes
42225,10017,350,82,23,1,31352,2,522,1,DownVotes
42226,10017,350,82,23,1,31501,1,149,12,DownVotes
42227,10017,350,82,23,1,31944,1,84,0,DownVotes
42228,10017,350,82,23,1,33243,4,76,1,DownVotes
42229,10017,350,82,23,1,33386,-1,410,2,DownVotes
42230,10017,350,82,23,1,35425,3,217,2,DownVotes
42231,10017,350,82,23,1,35557,3,141,2,DownVotes
42232,10017,350,82,23,1,35601,6,1705,3,DownVotes
42233,10017,350,82,23,1,37678,2,305,1,DownVotes
42234,10017,350,82,23,1,43562,1,116,7,DownVotes
42235,10017,350,82,23,1,44192,1,203,0,DownVotes
42236,10017,350,82,23,1,71911,1,352,1,DownVotes
42237,10017,350,82,23,1,79495,0,78,1,DownVotes
42238,10017,350,82,23,1,84000,1,109,4,DownVotes
42239,10017,350,82,23,1,86197,0,33,0,DownVotes
42240,10017,350,82,23,1,86765,0,28,0,DownVotes
42241,10017,350,82,23,1,87300,1,78,0,DownVotes
42250,10026,1151,214,138,13,29501,1,198,1,DownVotes
42256,10026,1151,214,138,13,32041,1,114,2,DownVotes
42258,10026,1151,214,138,13,37702,2,45,2,DownVotes
42260,10026,1151,214,138,13,38491,2,331,3,DownVotes
42263,10026,1151,214,138,13,45203,2,88,3,DownVotes
42264,10026,1151,214,138,13,45870,2,209,3,DownVotes
42266,10026,1151,214,138,13,46326,4,136,0,DownVotes
42268,10026,1151,214,138,13,48436,5,429,3,DownVotes
42271,10026,1151,214,138,13,54682,4,489,1,DownVotes
42277,10026,1151,214,138,13,61588,3,63,1,DownVotes
42278,10026,1151,214,138,13,67779,2,81,8,DownVotes
42279,10026,1151,214,138,13,95101,0,94,0,DownVotes
42280,10026,1151,214,138,13,100365,2,109,0,DownVotes
42281,10026,1151,214,138,13,108440,2,36,4,DownVotes
42351,10064,1097,111,226,2,25134,5,548,6,DownVotes
42352,10064,1097,111,226,2,27229,1,131,1,DownVotes
42354,10064,1097,111,226,2,29456,1,205,0,DownVotes
42355,10064,1097,111,226,2,30728,30,3067,17,DownVotes
42356,10064,1097,111,226,2,31115,5,169,7,DownVotes
42359,10064,1097,111,226,2,31751,8,773,2,DownVotes
42360,10064,1097,111,226,2,33335,3,179,1,DownVotes
42361,10064,1097,111,226,2,33460,2,198,0,DownVotes
42362,10064,1097,111,226,2,33747,0,272,0,DownVotes
42363,10064,1097,111,226,2,33987,3,131,1,DownVotes
42365,10064,1097,111,226,2,36176,3,465,7,DownVotes
42367,10064,1097,111,226,2,38165,1,144,2,DownVotes
42368,10064,1097,111,226,2,38712,0,148,8,DownVotes
42371,10064,1097,111,226,2,41405,2,543,6,DownVotes
42374,10064,1097,111,226,2,43146,1,273,0,DownVotes
42375,10064,1097,111,226,2,44993,3,161,1,DownVotes
42380,10064,1097,111,226,2,47840,9,1885,1,DownVotes
42381,10064,1097,111,226,2,55803,2,61,3,DownVotes
42382,10064,1097,111,226,2,57593,1,42,2,DownVotes
42383,10064,1097,111,226,2,57704,2,169,0,DownVotes
42386,10064,1097,111,226,2,66238,7,96,1,DownVotes
42387,10064,1097,111,226,2,69641,3,52,0,DownVotes
42388,10064,1097,111,226,2,69831,3,390,3,DownVotes
42389,10064,1097,111,226,2,71020,4,94,0,DownVotes
42390,10064,1097,111,226,2,71890,0,44,0,DownVotes
42391,10064,1097,111,226,2,80524,1,27,2,DownVotes
42392,10064,1097,111,226,2,87727,0,48,1,DownVotes
42393,10064,1097,111,226,2,89430,1,40,1,DownVotes
42395,10064,1097,111,226,2,96320,0,14,0,DownVotes
42396,10064,1097,111,226,2,100146,0,10,0,DownVotes
42412,10069,798,148,66,1,25139,3,417,2,DownVotes
42413,10069,798,148,66,1,26259,2,471,4,DownVotes
42414,10069,798,148,66,1,26598,4,257,1,DownVotes
42415,10069,798,148,66,1,32733,4,232,5,DownVotes
42416,10069,798,148,66,1,33133,2,494,7,DownVotes
42423,10069,798,148,66,1,40443,3,1434,0,DownVotes
42424,10069,798,148,66,1,41683,6,554,0,DownVotes
42427,10069,798,148,66,1,41906,6,561,8,DownVotes
42436,10069,798,148,66,1,44785,0,74,2,DownVotes
42437,10069,798,148,66,1,49012,4,1424,0,DownVotes
42441,10069,798,148,66,1,56450,0,71,0,DownVotes
42442,10069,798,148,66,1,56837,8,933,0,DownVotes
42443,10069,798,148,66,1,60107,1,313,3,DownVotes
42445,10069,798,148,66,1,60369,3,124,0,DownVotes
42448,10069,798,148,66,1,65048,2,78,0,DownVotes
42451,10069,798,148,66,1,87425,0,41,0,DownVotes
42452,10069,798,148,66,1,96582,1,91,3,DownVotes
42454,10069,798,148,66,1,97557,1,31,0,DownVotes
42455,10069,798,148,66,1,104711,0,37,2,DownVotes
42700,10229,146,31,11,1,4058,7,4410,0,DownVotes
42722,10259,245,38,41,11,25591,4,781,3,DownVotes
42830,10322,661,98,137,6,25727,2,386,5,DownVotes
42841,10322,661,98,137,6,26261,9,797,3,DownVotes
42850,10322,661,98,137,6,28801,2,446,6,DownVotes
42851,10322,661,98,137,6,34140,2,77,0,DownVotes
42852,10322,661,98,137,6,45231,2,126,6,DownVotes
42854,10322,661,98,137,6,76498,4,83,8,DownVotes
42872,10346,353,21,37,1,25804,6,3606,0,DownVotes
42880,10346,353,21,37,1,67040,2,58,1,DownVotes
42882,10346,353,21,37,1,82307,1,242,6,DownVotes
42886,10354,1506,124,88,14,25824,1,650,2,DownVotes
42888,10354,1506,124,88,14,27212,5,169,4,DownVotes
42890,10354,1506,124,88,14,29354,15,972,0,DownVotes
42893,10354,1506,124,88,14,29452,6,219,3,DownVotes
42894,10354,1506,124,88,14,29811,4,445,5,DownVotes
42903,10354,1506,124,88,14,32496,4,169,0,DownVotes
42905,10354,1506,124,88,14,32969,6,401,1,DownVotes
42908,10354,1506,124,88,14,35346,1,269,4,DownVotes
42909,10354,1506,124,88,14,35699,1,47,1,DownVotes
42914,10354,1506,124,88,14,38617,4,129,0,DownVotes
42920,10354,1506,124,88,14,49959,6,161,1,DownVotes
42924,10354,1506,124,88,14,50487,2,485,5,DownVotes
42930,10354,1506,124,88,14,93408,0,27,0,DownVotes
42931,10354,1506,124,88,14,113102,1,18,0,DownVotes
42958,10389,604,74,31,1,25875,5,1832,3,DownVotes
42959,10389,604,74,31,1,26230,10,707,1,DownVotes
42960,10389,604,74,31,1,26855,18,4306,2,DownVotes
42961,10389,604,74,31,1,26947,5,1647,3,DownVotes
42962,10389,604,74,31,1,27753,4,320,1,DownVotes
42963,10389,604,74,31,1,29486,6,478,1,DownVotes
42964,10389,604,74,31,1,30190,0,366,2,DownVotes
42966,10389,604,74,31,1,32083,1,207,1,DownVotes
42968,10389,604,74,31,1,33791,2,77,0,DownVotes
42969,10389,604,74,31,1,34769,17,2359,4,DownVotes
42970,10389,604,74,31,1,34859,14,7185,0,DownVotes
42971,10389,604,74,31,1,35336,1,209,0,DownVotes
42972,10389,604,74,31,1,35704,2,54,2,DownVotes
42973,10389,604,74,31,1,37737,0,98,4,DownVotes
42974,10389,604,74,31,1,38217,0,381,1,DownVotes
42975,10389,604,74,31,1,40639,3,1385,3,DownVotes
42976,10389,604,74,31,1,40666,0,457,2,DownVotes
42977,10389,604,74,31,1,41416,3,123,2,DownVotes
42978,10389,604,74,31,1,41801,1,401,0,DownVotes
42979,10389,604,74,31,1,44283,0,81,0,DownVotes
42980,10389,604,74,31,1,44541,2,209,0,DownVotes
42981,10389,604,74,31,1,44682,0,52,0,DownVotes
42982,10389,604,74,31,1,44745,1,706,0,DownVotes
42984,10389,604,74,31,1,48849,1,207,0,DownVotes
42985,10389,604,74,31,1,64289,5,192,0,DownVotes
42986,10389,604,74,31,1,64558,4,774,0,DownVotes
42987,10389,604,74,31,1,66803,1,192,1,DownVotes
42988,10389,604,74,31,1,69983,1,906,3,DownVotes
42989,10389,604,74,31,1,71404,3,292,2,DownVotes
42990,10389,604,74,31,1,81218,2,161,0,DownVotes
42991,10389,604,74,31,1,85863,1,164,8,DownVotes
42992,10389,604,74,31,1,96460,1,104,1,DownVotes
43012,10416,404,60,68,1,25946,10,1156,4,DownVotes
43013,10416,404,60,68,1,26294,0,131,2,DownVotes
43014,10416,404,60,68,1,26901,2,340,2,DownVotes
43015,10416,404,60,68,1,27299,2,742,0,DownVotes
43016,10416,404,60,68,1,27768,1,85,0,DownVotes
43017,10416,404,60,68,1,28017,1,110,2,DownVotes
43018,10416,404,60,68,1,28529,0,97,4,DownVotes
43019,10416,404,60,68,1,28600,0,230,2,DownVotes
